getHomePage,0.18951702117919922
getHomePage,0.16873478889465332
getHomePage,0.22234177589416504
getHomePage,0.1671741008758545
getHomePage,0.1676018238067627
getHomePage,0.18412327766418457
getHomePage,0.2234208583831787
getHomePage,0.200761079788208
getHomePage,0.1981337070465088
getHomePage,0.18683385848999023
getHomePage,0.1857311725616455
getHomePage,0.3384730815887451
getHomePage,0.3270888328552246
getHomePage,0.3496890068054199
getHomePage,0.18928003311157227
getHomePage,0.18121695518493652
getHomePage,0.1942577362060547
getHomePage,0.2001330852508545
getHomePage,0.2570180892944336
getHomePage,0.1999528408050537
buyerCreateAccount,20.224871158599854
buyerCreateAccount,20.348219871520996
buyerCreateAccount,20.34725022315979
buyerCreateAccount,20.32394504547119
buyerCreateAccount,20.312265157699585
buyerCreateAccount,20.32562494277954
buyerCreateAccount,20.344990015029907
buyerCreateAccount,20.315766096115112
buyerCreateAccount,20.33279585838318
buyerCreateAccount,20.32436990737915
getHomePage,0.20589208602905273
getHomePage,0.21935009956359863
getHomePage,0.20150208473205566
getHomePage,0.16916775703430176
getHomePage,0.1960909366607666
getHomePage,0.1909620761871338
getHomePage,0.16071605682373047
getHomePage,0.2842707633972168
getHomePage,0.1833488941192627
getHomePage,0.16806483268737793
getHomePage,0.2600271701812744
getHomePage,0.18212199211120605
getHomePage,0.17009997367858887
getHomePage,0.1646747589111328
getHomePage,0.17254900932312012
getHomePage,0.22550559043884277
seller_landing_page_loading,0.1975250244140625
seller_landing_page_loading,0.17226600646972656
seller_landing_page_loading,0.16323494911193848
getHomePage,0.19920086860656738
getHomePage,0.1963798999786377
seller_landing_page_loading,0.18327927589416504
seller_landing_page_loading,0.1601238250732422
seller_landing_page_loading,0.19555306434631348
getHomePage,0.20342707633972168
buyer_login,0.10277485847473145
buyer_login,0.12487506866455078
seller_landing_page_loading,0.1912672519683838
seller_landing_page_loading,0.1711280345916748
admin_login,0.117919921875
seller_landing_page_loading,0.19587993621826172
admin_login,0.10943794250488281
seller_landing_page_loading,0.1640779972076416
updateProduct,0.2366352081298828
seller_landing_page_loading,0.17089295387268066
seller_landing_page_loading,0.16324806213378906
seller_landing_page_loading,0.16600298881530762
seller_landing_page_loading,0.15635299682617188
seller_cat,0.11139321327209473
seller_landing_page_loading,0.16231608390808105
seller_products_view,0.13005900382995605
seller_landing_page_loading,0.17449021339416504
getHomePage,0.17557597160339355
getHomePage,0.16486883163452148
buyer_login,0.09719300270080566
buyer_login,0.14287781715393066
getHomePage,0.19090008735656738
buyer_login,0.10252785682678223
getHomePage,0.17587709426879883
getHomePage,0.17040491104125977
getHomePage,0.16231012344360352
getHomePage,0.2936971187591553
getHomePage,0.16164207458496094
getHomePage,0.3013019561767578
getHomePage,0.15561413764953613
getHomePage,0.17332005500793457
getHomePage,0.16941499710083008
getHomePage,0.15934491157531738
buyer_login,0.0667719841003418
getHomePage,0.17055082321166992
getHomePage,0.1690530776977539
getProductDetails,0.22098016738891602
getHomePage,0.16954779624938965
getHomePage,0.17433905601501465
buyer_login,0.12925982475280762
getHomePage,0.17822265625
getHomePage,0.18143892288208008
getHomePage,0.19221997261047363
buyer_login,0.13759469985961914
getHomePage,0.19820308685302734
getHomePage,0.17313838005065918
getHomePage,0.17522096633911133
getHomePage,0.3154430389404297
getHomePage,0.17047905921936035
getHomePage,0.16395306587219238
buyer_login,0.07398295402526855
getHomePage,0.16411375999450684
getHomePage,0.17128276824951172
getHomePage,0.17511987686157227
getHomePage,0.3191218376159668
getHomePage,0.16516685485839844
buyer_login,0.126784086227417
getHomePage,0.18201017379760742
getHomePage,0.20758891105651855
buyer_login,0.09705615043640137
getHomePage,0.16825008392333984
getHomePage,0.16320300102233887
getHomePage,0.1670970916748047
buyer_login,0.11549592018127441
getHomePage,0.17692804336547852
getHomePage,0.17470002174377441
getHomePage,0.17455101013183594
getHomePage,0.17830610275268555
getHomePage,0.17564916610717773
getHomePage,0.18244504928588867
buyer_login,0.0520319938659668
getHomePage,0.16698598861694336
addTocart,0.23621320724487305
getHomePage,0.16699600219726562
getHomePage,0.19574880599975586
getHomePage,0.16466021537780762
getHomePage,0.16421198844909668
getcart,0.21613693237304688
getcart,0.2943902015686035
getHomePage,0.17961788177490234
getHomePage,0.17920374870300293
getHomePage,0.16419482231140137
getcart,0.2567138671875
getHomePage,0.17047119140625
getHomePage,0.18182897567749023
getHomePage,0.16727089881896973
getHomePage,0.17009425163269043
getHomePage,0.2080230712890625
getHomePage,0.17155885696411133
getHomePage,0.19922494888305664
buyer_login,0.10935091972351074
getHomePage,0.18779397010803223
getHomePage,0.16709589958190918
getHomePage,0.25049901008605957
getHomePage,0.1739671230316162
getHomePage,0.1833667755126953
getHomePage,0.3011510372161865
getHomePage,0.33241987228393555
getHomePage,0.32434582710266113
getHomePage,0.3397707939147949
getHomePage,0.1865532398223877
buyer_login,0.11501622200012207
getHomePage,0.16640591621398926
getHomePage,0.17584705352783203
getHomePage,0.18814373016357422
getHomePage,0.18744492530822754
getHomePage,0.17621397972106934
getHomePage,0.18394994735717773
getHomePage,0.20540499687194824
getHomePage,0.18808817863464355
